idx,license,mapping_type,map_name
2437300,copyleft-next-0.3.0,spdx_id,MapFuzzyMatch
5517497,MIT,spdx_id,MapFuzzyMatch
7549121,LGPL-2.0,spdx_id,MapFuzzyMatch
6435010,GPL-3.0,spdx_id,MapFuzzyMatch
5255363,MIT,spdx_id,MapFuzzyMatch
5451977,BSD-1-Clause,spdx_id,MapFuzzyMatch
4468940,Apache-1.0,spdx_id,MapFuzzyMatch
6959317,ISO-permission,spdx_id,MapFuzzyMatch
274646,Apache-1.0,spdx_id,MapFuzzyMatch
864470,MIT,spdx_id,MapFuzzyMatch
12504,GPL-3.0,spdx_id,MapExactID
5845209,MIT,spdx_id,MapFuzzyMatch
274652,MIT,spdx_id,MapFuzzyMatch
2961628,MIT,spdx_id,MapFuzzyMatch
2044127,Apache-2.0,spdx_id,MapFuzzyMatch
7287047,NCSA,spdx_id,MapFuzzyMatch
3551496,MIT,spdx_id,MapFuzzyMatch
5845260,ISO-permission,spdx_id,MapFuzzyMatch
6566157,MIT,spdx_id,MapFuzzyMatch
7155984,CC-PDDC,spdx_id,MapFuzzyMatch
4403475,ISO-permission,spdx_id,MapFuzzyMatch
5583130,MIT,spdx_id,MapFuzzyMatch
405787,MIT,spdx_id,MapFuzzyMatch
6304031,GPL-3.0,spdx_id,MapFuzzyMatch
7024929,Apache-1.0,spdx_id,MapFuzzyMatch
4075810,MIT,spdx_id,MapFuzzyMatch
3354919,MIT,spdx_id,MapFuzzyMatch
143656,MPL-2.0-no-copyleft-exception,spdx_id,MapExactMatch
143657,MIT,spdx_id,MapFuzzyMatch
2765099,MIT,spdx_id,MapFuzzyMatch
143660,BSD-2-Clause,spdx_id,MapFuzzyMatch
3420468,MIT,spdx_id,MapFuzzyMatch
3813697,MIT,spdx_id,MapFuzzyMatch
143687,BSD-3-Clause-Clear,spdx_id,MapFuzzyMatch
4141386,MIT,spdx_id,MapFuzzyMatch
3944789,MIT,spdx_id,MapFuzzyMatch
2306392,GPL-3.0,spdx_id,MapFuzzyMatch
5517661,D-FSL-1.0,spdx_id,MapFuzzyMatch
5124447,MIT,spdx_id,MapFuzzyMatch
5583199,Apache-1.1,spdx_id,MapFuzzyMatch
5714274,GPL-1.0,spdx_id,MapFuzzyMatch
1782115,MIT,spdx_id,MapFuzzyMatch
2437494,BSD-1-Clause,spdx_id,MapFuzzyMatch
6631799,MIT,spdx_id,MapFuzzyMatch
3813760,MIT,spdx_id,MapFuzzyMatch
1323398,BSD-3-Clause,spdx_id,MapFuzzyMatch
5845391,BSD-1-Clause,spdx_id,MapFuzzyMatch
4534672,Apache-1.0,spdx_id,MapFuzzyMatch
2961811,MIT,spdx_id,MapFuzzyMatch
1847700,MIT,spdx_id,MapFuzzyMatch
4141462,Apache-2.0,spdx_id,MapFuzzyMatch
5845405,BSD-4-Clause,spdx_id,MapFuzzyMatch
4469161,MIT,spdx_id,MapFuzzyMatch
4927924,MIT,spdx_id,MapFuzzyMatch
5190070,MIT,spdx_id,MapFuzzyMatch
405943,BSD-1-Clause,spdx_id,MapFuzzyMatch
78275,Apache-2.0,spdx_id,MapFuzzyMatch
799188,MIT,spdx_id,MapFuzzyMatch
4534741,MPL-1.0,spdx_id,MapFuzzyMatch
209368,LGPL-3.0,spdx_id,MapExactID
5255642,MIT,spdx_id,MapFuzzyMatch
5124572,MIT,spdx_id,MapFuzzyMatch
1651168,NCSA,spdx_id,MapExactMatch
6566368,MIT,spdx_id,MapFuzzyMatch
1585634,BSD-3-Clause,spdx_id,MapExactMatch
1323498,BSD-3-Clause,spdx_id,MapFuzzyMatch
5911027,MIT,spdx_id,MapFuzzyMatch
5845496,BSD-1-Clause,spdx_id,MapFuzzyMatch
406011,Apache-1.0,spdx_id,MapFuzzyMatch
1782290,ISO-permission,spdx_id,MapFuzzyMatch
7156245,BSD-Source-Code,spdx_id,MapFuzzyMatch
340505,Apache-2.0,spdx_id,MapFuzzyMatch
3420696,NLOD-1.0,spdx_id,MapFuzzyMatch
4469277,MIT,spdx_id,MapFuzzyMatch
7352862,MIT,spdx_id,MapFuzzyMatch
5714464,ISO-permission,spdx_id,MapFuzzyMatch
6435367,MIT,spdx_id,MapFuzzyMatch
3224106,BSD-1-Clause,spdx_id,MapFuzzyMatch
3617324,MIT,spdx_id,MapFuzzyMatch
6959661,MIT,spdx_id,MapFuzzyMatch
3289650,MIT,spdx_id,MapFuzzyMatch
3617342,BSD-1-Clause,spdx_id,MapFuzzyMatch
6566462,MIT,spdx_id,MapFuzzyMatch
209475,GPL-3.0,spdx_id,MapFuzzyMatch
2175565,Apache-1.0,spdx_id,MapFuzzyMatch
2765400,MIT,spdx_id,MapFuzzyMatch
6566497,BUSL-1.1,spdx_id,MapFuzzyMatch
4862575,Apache-2.0,spdx_id,MapFuzzyMatch
7352948,MIT,spdx_id,MapFuzzyMatch
6435450,MIT,spdx_id,MapFuzzyMatch
5845627,Apache-1.0,spdx_id,MapFuzzyMatch
6959756,MIT,spdx_id,MapFuzzyMatch
3158673,MIT,spdx_id,MapFuzzyMatch
7352986,BSD-1-Clause,spdx_id,MapFuzzyMatch
5386911,WTFPL,spdx_id,MapFuzzyMatch
12962,Apache-1.0,spdx_id,MapFuzzyMatch
6304423,MIT,spdx_id,MapFuzzyMatch
4862633,MIT,spdx_id,MapFuzzyMatch
12973,LGPL-2.1,spdx_id,MapExactID
3224238,BSD-1-Clause,spdx_id,MapFuzzyMatch
5976749,ISO-permission,spdx_id,MapFuzzyMatch
537265,MIT,spdx_id,MapFuzzyMatch
4862643,MIT,spdx_id,MapFuzzyMatch
1651382,BSD-3-Clause-No-Nuclear-License,spdx_id,MapFuzzyMatch
5583543,BSD-1-Clause,spdx_id,MapFuzzyMatch
6566583,ISO-permission,spdx_id,MapFuzzyMatch
144059,AGPL-3.0,spdx_id,MapFuzzyMatch
2962107,GPL-2.0,spdx_id,MapFuzzyMatch
3158719,MIT,spdx_id,MapFuzzyMatch
6173381,Hippocratic-2.1,spdx_id,MapFuzzyMatch
6959816,WTFPL,spdx_id,MapFuzzyMatch
6566601,MIT,spdx_id,MapFuzzyMatch
2372304,MIT,spdx_id,MapFuzzyMatch
2568916,MIT,spdx_id,MapFuzzyMatch
13016,LGPL-2.0,spdx_id,MapExactID
2568924,MIT,spdx_id,MapFuzzyMatch
4928223,BSD-1-Clause,spdx_id,MapFuzzyMatch
2241252,ISO-permission,spdx_id,MapFuzzyMatch
2503401,Apache-2.0,spdx_id,MapExactID
1127146,ISO-permission,spdx_id,MapFuzzyMatch
5714671,MIT,spdx_id,MapFuzzyMatch
2110194,MIT,spdx_id,MapFuzzyMatch
13043,Apache-2.0,spdx_id,MapFuzzyMatch
3355389,MIT,spdx_id,MapFuzzyMatch
4141830,MIT,spdx_id,MapFuzzyMatch
3617546,MIT,spdx_id,MapFuzzyMatch
2568972,w3m,spdx_id,MapFuzzyMatch
1127196,MIT,spdx_id,MapFuzzyMatch
2962212,BSD-Protection,spdx_id,MapFuzzyMatch
3552036,MIT,spdx_id,MapFuzzyMatch
2569007,MIT,spdx_id,MapFuzzyMatch
5518130,NIST-Software,spdx_id,MapFuzzyMatch
1323829,MIT,spdx_id,MapFuzzyMatch
4862778,MIT,spdx_id,MapFuzzyMatch
78659,MIT,spdx_id,MapFuzzyMatch
209731,MIT,spdx_id,MapFuzzyMatch
734019,MIT,spdx_id,MapFuzzyMatch
6566727,GPL-3.0,spdx_id,MapExactID
1651530,MIT,spdx_id,MapFuzzyMatch
2306891,gnuplot,spdx_id,MapFuzzyMatch
209740,LGPL-3.0-only,spdx_id,MapExactID
3617610,Apache-1.0,spdx_id,MapFuzzyMatch
4535117,Apache-1.0,spdx_id,MapFuzzyMatch
6959946,ISO-permission,spdx_id,MapFuzzyMatch
6239064,MIT,spdx_id,MapFuzzyMatch
6959961,MIT,spdx_id,MapFuzzyMatch
1651550,ISO-permission,spdx_id,MapFuzzyMatch
7353189,MIT,spdx_id,MapFuzzyMatch
3552105,MIT,spdx_id,MapFuzzyMatch
3617651,Apache-1.0,spdx_id,MapFuzzyMatch
2372468,MIT,spdx_id,MapFuzzyMatch
3552118,ISO-permission,spdx_id,MapFuzzyMatch
3552126,MIT,spdx_id,MapFuzzyMatch
1782661,MIT,spdx_id,MapFuzzyMatch
2438023,Apache-1.0,spdx_id,MapFuzzyMatch
5256072,MIT,spdx_id,MapFuzzyMatch
144266,BSD-1-Clause,spdx_id,MapFuzzyMatch
1782667,MIT,spdx_id,MapFuzzyMatch
7418770,MIT,spdx_id,MapFuzzyMatch
1389459,MIT,spdx_id,MapFuzzyMatch
2700182,MIT,spdx_id,MapFuzzyMatch
6566816,MIT,spdx_id,MapFuzzyMatch
1323937,copyleft-next-0.3.0,spdx_id,MapFuzzyMatch
78756,MPL-2.0,spdx_id,MapFuzzyMatch
865195,MIT,spdx_id,MapFuzzyMatch
4076459,MIT,spdx_id,MapFuzzyMatch
2175918,MIT,spdx_id,MapFuzzyMatch
2700207,AGPL-3.0,spdx_id,MapFuzzyMatch
3552175,ISO-permission,spdx_id,MapFuzzyMatch
799668,MIT,spdx_id,MapFuzzyMatch
13238,BSD-3-Clause-No-Nuclear-License,spdx_id,MapFuzzyMatch
13255,AGPL-3.0,spdx_id,MapExactID
7680969,MIT,spdx_id,MapFuzzyMatch
2438101,Apache-1.0,spdx_id,MapFuzzyMatch
2700249,MIT,spdx_id,MapFuzzyMatch
5518303,WTFPL,spdx_id,MapFuzzyMatch
3945463,MIT,spdx_id,MapFuzzyMatch
1782787,MIT,spdx_id,MapFuzzyMatch
2241543,GPL-3.0,spdx_id,MapFuzzyMatch
3224584,ISO-permission,spdx_id,MapFuzzyMatch
6239241,BSD-3-Clause,spdx_id,MapExactID
2176023,ICU,spdx_id,MapFuzzyMatch
1651741,MIT,spdx_id,MapFuzzyMatch
4404257,GPL-2.0,spdx_id,MapFuzzyMatch
734244,copyleft-next-0.3.0,spdx_id,MapFuzzyMatch
3552295,MIT,spdx_id,MapFuzzyMatch
7681067,Apache-1.0,spdx_id,MapFuzzyMatch
4076590,MIT,spdx_id,MapFuzzyMatch
5911602,MIT,spdx_id,MapFuzzyMatch
5059647,Apache-2.0,spdx_id,MapFuzzyMatch
4994117,MIT,spdx_id,MapFuzzyMatch
144454,MIT,spdx_id,MapFuzzyMatch
2503754,MIT,spdx_id,MapFuzzyMatch
1717324,MIT,spdx_id,MapFuzzyMatch
2503759,MIT,spdx_id,MapFuzzyMatch
2700382,ISO-permission,spdx_id,MapFuzzyMatch
6501489,MIT,spdx_id,MapFuzzyMatch
2307193,MIT,spdx_id,MapFuzzyMatch
3552379,ISO-permission,spdx_id,MapFuzzyMatch
144511,Apache-1.0,spdx_id,MapFuzzyMatch
7222400,MIT,spdx_id,MapFuzzyMatch
7615618,GPL-1.0,spdx_id,MapFuzzyMatch
144521,Apache-1.0,spdx_id,MapFuzzyMatch
210068,BSD-1-Clause,spdx_id,MapFuzzyMatch
5190806,MIT,spdx_id,MapFuzzyMatch
2503834,BSD-3-Clause,spdx_id,MapFuzzyMatch
275611,MIT,spdx_id,MapFuzzyMatch
668827,SMAIL-GPL,spdx_id,MapFuzzyMatch
2503836,BSD-3-Clause,spdx_id,MapFuzzyMatch
7025824,MIT,spdx_id,MapFuzzyMatch
2503845,BSD-1-Clause,spdx_id,MapFuzzyMatch
2634922,MIT,spdx_id,MapFuzzyMatch
865456,MIT,spdx_id,MapExactMatch
2503856,ISO-permission,spdx_id,MapFuzzyMatch
6370482,MIT,spdx_id,MapFuzzyMatch
2962627,ISO-permission,spdx_id,MapFuzzyMatch
3552454,MIT,spdx_id,MapFuzzyMatch
1651921,MIT,spdx_id,MapFuzzyMatch
7681245,MIT,spdx_id,MapFuzzyMatch
1324256,MIT,spdx_id,MapFuzzyMatch
7288033,MIT,spdx_id,MapFuzzyMatch
6501605,EUPL-1.1,spdx_id,MapFuzzyMatch
3093734,MIT,spdx_id,MapFuzzyMatch
6960362,MIT,spdx_id,MapFuzzyMatch
2438382,Apache-1.0,spdx_id,MapFuzzyMatch
2438394,ISO-permission,spdx_id,MapFuzzyMatch
7681276,Apache-2.0,spdx_id,MapFuzzyMatch
341252,BSD-3-Clause,spdx_id,MapFuzzyMatch
5977348,Apache-1.0,spdx_id,MapFuzzyMatch
210183,AGPL-3.0,spdx_id,MapFuzzyMatch
3224845,BSD-1-Clause,spdx_id,MapFuzzyMatch
3290384,LGPL-3.0,spdx_id,MapFuzzyMatch
7550227,MIT,spdx_id,MapFuzzyMatch
6436122,Apache-1.0,spdx_id,MapFuzzyMatch
3618077,MIT,spdx_id,MapFuzzyMatch
7353635,copyleft-next-0.3.0,spdx_id,MapFuzzyMatch
7681321,MIT,spdx_id,MapFuzzyMatch
3290413,MIT,spdx_id,MapFuzzyMatch
3618095,MIT,spdx_id,MapFuzzyMatch
79158,LGPL-3.0,spdx_id,MapFuzzyMatch
5584182,ISO-permission,spdx_id,MapFuzzyMatch
144698,MIT,spdx_id,MapFuzzyMatch
13628,AGPL-3.0,spdx_id,MapFuzzyMatch
2176327,LGPL-3.0,spdx_id,MapFuzzyMatch
7550285,MIT,spdx_id,MapFuzzyMatch
4928847,Apache-1.0,spdx_id,MapFuzzyMatch
2176337,BSL-1.0,spdx_id,MapFuzzyMatch
6436176,MIT,spdx_id,MapFuzzyMatch
5715299,ISO-permission,spdx_id,MapFuzzyMatch
3421545,MIT,spdx_id,MapFuzzyMatch
1979756,CECILL-C,spdx_id,MapFuzzyMatch
472436,Artistic-2.0,spdx_id,MapFuzzyMatch
13686,copyleft-next-0.3.0,spdx_id,MapFuzzyMatch
6501753,MIT,spdx_id,MapFuzzyMatch
3290491,ISO-permission,spdx_id,MapFuzzyMatch
13701,Apache-2.0,spdx_id,MapFuzzyMatch
4994446,MIT,spdx_id,MapFuzzyMatch
4142489,MIT,spdx_id,MapFuzzyMatch
472481,MIT,spdx_id,MapFuzzyMatch
6305185,MIT,spdx_id,MapFuzzyMatch
7091627,MIT,spdx_id,MapFuzzyMatch
3028398,GPL-1.0,spdx_id,MapFuzzyMatch
6567343,MIT,spdx_id,MapFuzzyMatch
7353776,BSD-1-Clause,spdx_id,MapFuzzyMatch
6436285,MIT,spdx_id,MapFuzzyMatch
5780926,MIT,spdx_id,MapFuzzyMatch
13762,ISO-permission,spdx_id,MapFuzzyMatch
2176458,BSD-3-Clause,spdx_id,MapFuzzyMatch
7484874,MIT,spdx_id,MapFuzzyMatch
13779,MIT,spdx_id,MapFuzzyMatch
2307539,LGPL-2.0,spdx_id,MapExactID
3421659,MIT,spdx_id,MapFuzzyMatch
3093981,ISO-permission,spdx_id,MapFuzzyMatch
4011494,Apache-1.0,spdx_id,MapFuzzyMatch
4077032,MIT,spdx_id,MapFuzzyMatch
275945,BSD-1-Clause,spdx_id,MapFuzzyMatch
3093996,Apache-1.0,spdx_id,MapFuzzyMatch
6960626,copyleft-next-0.3.0,spdx_id,MapFuzzyMatch
6043123,MIT,spdx_id,MapFuzzyMatch
275957,GPL-2.0-or-later,spdx_id,MapFuzzyMatch
3552761,MIT,spdx_id,MapFuzzyMatch
5649914,Apache-2.0,spdx_id,MapFuzzyMatch
144893,CC-BY-1.0,spdx_id,MapFuzzyMatch
3945983,MIT,spdx_id,MapFuzzyMatch
538116,MIT,spdx_id,MapFuzzyMatch
734724,BSD,license_family,MapLicenseFamily
7616005,MIT,spdx_id,MapFuzzyMatch
7616009,MIT,spdx_id,MapFuzzyMatch
3421705,MIT,spdx_id,MapFuzzyMatch
7157257,GPL-3.0,spdx_id,MapExactID
669195,MIT,spdx_id,MapFuzzyMatch
5715469,MIT,spdx_id,MapFuzzyMatch
7288338,MIT,spdx_id,MapFuzzyMatch
7616020,MIT,spdx_id,MapFuzzyMatch
275990,MIT,spdx_id,MapFuzzyMatch
144927,GPL-2.0,spdx_id,MapExactID
4929058,GPL-3.0,spdx_id,MapExactMatch
3552807,MIT,spdx_id,MapFuzzyMatch
6043177,MIT,spdx_id,MapFuzzyMatch
144944,GPL-2.0,spdx_id,MapExactID
4535863,Apache-1.0,spdx_id,MapFuzzyMatch
3946044,ISO-permission,spdx_id,MapFuzzyMatch
3290691,MIT,spdx_id,MapFuzzyMatch
341573,MIT,spdx_id,MapFuzzyMatch
1717834,BSD-1-Clause,spdx_id,MapFuzzyMatch
2176588,BUSL-1.1,spdx_id,MapFuzzyMatch
1979983,BSD-3-Clause-No-Nuclear-License,spdx_id,MapFuzzyMatch
2307665,MIT,spdx_id,MapFuzzyMatch
276050,Apache-2.0,spdx_id,MapFuzzyMatch
276051,BSD-3-Clause,spdx_id,MapFuzzyMatch
5518932,BSD-2-Clause,spdx_id,MapFuzzyMatch
5715549,MIT,spdx_id,MapFuzzyMatch
5781089,MIT,spdx_id,MapFuzzyMatch
3880556,MIT,spdx_id,MapFuzzyMatch
5584495,CECILL-B,spdx_id,MapExactID
7288432,MIT,spdx_id,MapFuzzyMatch
2569841,MIT,spdx_id,MapFuzzyMatch
6108786,MIT,spdx_id,MapFuzzyMatch
4208244,0BSD,spdx_id,MapFuzzyMatch
5256826,BSD-1-Clause,spdx_id,MapFuzzyMatch
2700925,MIT,spdx_id,MapFuzzyMatch
5060227,copyleft-next-0.3.0,spdx_id,MapFuzzyMatch
538245,MIT,spdx_id,MapFuzzyMatch
4994694,MIT,spdx_id,MapFuzzyMatch
2635402,LPD-document,spdx_id,MapFuzzyMatch
538261,Apache-2.0,spdx_id,MapFuzzyMatch
2373269,Beerware,spdx_id,MapExactID
1390231,AGPL-1.0,spdx_id,MapFuzzyMatch
7288469,MIT,spdx_id,MapFuzzyMatch
2242202,AGPL-3.0,spdx_id,MapFuzzyMatch
7091873,MIT,spdx_id,MapFuzzyMatch
407204,AGPL-3.0,spdx_id,MapFuzzyMatch
6174375,GPL-3.0,spdx_id,MapFuzzyMatch
1783466,ISO-permission,spdx_id,MapFuzzyMatch
5125803,MIT,spdx_id,MapFuzzyMatch
1980080,CC-BY-SA-2.1-JP,spdx_id,MapFuzzyMatch
5781168,LPD-document,spdx_id,MapFuzzyMatch
145080,MIT,spdx_id,MapFuzzyMatch
7157438,ISO-permission,spdx_id,MapFuzzyMatch
3946185,Apache-2.0,spdx_id,MapFuzzyMatch
5453521,ISO-permission,spdx_id,MapFuzzyMatch
2635476,Apache-2.0,spdx_id,MapFuzzyMatch
3225301,MIT,spdx_id,MapFuzzyMatch
5453524,BSD-1-Clause,spdx_id,MapFuzzyMatch
6108885,MIT,spdx_id,MapFuzzyMatch
4994776,MIT,spdx_id,MapFuzzyMatch
1652441,Apache-1.0,spdx_id,MapFuzzyMatch
1390298,GPL-1.0,spdx_id,MapFuzzyMatch
6960861,MIT,spdx_id,MapFuzzyMatch
3880673,MIT,spdx_id,MapFuzzyMatch
3946211,Apache-2.0,spdx_id,MapFuzzyMatch
6108906,MIT,spdx_id,MapFuzzyMatch
79597,LGPL-3.0,spdx_id,MapExactID
5125874,MIT,spdx_id,MapFuzzyMatch
2504435,ISO-permission,spdx_id,MapFuzzyMatch
2307828,MIT,spdx_id,MapFuzzyMatch
6960882,MIT,spdx_id,MapFuzzyMatch
6239992,ANTLR-PD,spdx_id,MapFuzzyMatch
3028748,Apache-1.0,spdx_id,MapFuzzyMatch
4077325,MIT,spdx_id,MapFuzzyMatch
145166,MIT,spdx_id,MapFuzzyMatch
145167,MIT,spdx_id,MapFuzzyMatch
472849,BSD-3-Clause-No-Nuclear-License,spdx_id,MapFuzzyMatch
3028753,GPL-2.0,spdx_id,MapFuzzyMatch
14104,GPL-3.0,spdx_id,MapFuzzyMatch
3946262,Apache-2.0,spdx_id,MapFuzzyMatch
3487525,MIT,spdx_id,MapFuzzyMatch
4470565,ISO-permission,spdx_id,MapFuzzyMatch
5453617,MIT,spdx_id,MapFuzzyMatch
3422006,ANTLR-PD,spdx_id,MapFuzzyMatch
1849146,SMAIL-GPL,spdx_id,MapFuzzyMatch
5519168,Apache-1.0,spdx_id,MapFuzzyMatch
6436674,MIT,spdx_id,MapFuzzyMatch
14147,MPL,license_family,MapLicenseFamily
1718092,MIT,spdx_id,MapFuzzyMatch
3487565,ISO-permission,spdx_id,MapFuzzyMatch
7223120,Apache-2.0,spdx_id,MapFuzzyMatch
5388118,MIT,spdx_id,MapFuzzyMatch
7485273,AGPL-1.0,spdx_id,MapFuzzyMatch
14170,GPL-3.0,spdx_id,MapFuzzyMatch
2635612,LGPL-2.1,spdx_id,MapFuzzyMatch
5126000,GPL-1.0,spdx_id,MapFuzzyMatch
3946357,Apache-2.0,spdx_id,MapFuzzyMatch
2242438,MIT,spdx_id,MapFuzzyMatch
1324935,MIT,spdx_id,MapFuzzyMatch
5519239,GPL-3.0-only,spdx_id,MapExactID
2242441,MIT,spdx_id,MapFuzzyMatch
1783691,BSD-2-Clause-Patent,spdx_id,MapExactID
341920,MIT,spdx_id,MapFuzzyMatch
2635680,AFL-1.1,spdx_id,MapFuzzyMatch
7092128,MIT,spdx_id,MapFuzzyMatch
7092134,GPL-1.0,spdx_id,MapFuzzyMatch
5126056,MIT,spdx_id,MapFuzzyMatch
2308011,CECILL-B,spdx_id,MapExactID
1849261,AGPL-3.0,spdx_id,MapFuzzyMatch
5650352,MIT,spdx_id,MapFuzzyMatch
5191603,MIT,spdx_id,MapFuzzyMatch
866228,MIT,spdx_id,MapFuzzyMatch
4077492,WTFPL,spdx_id,MapFuzzyMatch
210875,GPL-3.0,spdx_id,MapFuzzyMatch
6240187,MIT,spdx_id,MapFuzzyMatch
3749825,MIT,spdx_id,MapFuzzyMatch
5191621,MIT,spdx_id,MapFuzzyMatch
2439111,MIT,spdx_id,MapFuzzyMatch
14283,GPL-1.0,spdx_id,MapFuzzyMatch
6567883,ISO-permission,spdx_id,MapFuzzyMatch
5126096,MIT,spdx_id,MapFuzzyMatch
5191633,any-OSI,spdx_id,MapFuzzyMatch
3160023,ISO-permission,spdx_id,MapFuzzyMatch
3094493,MIT,spdx_id,MapFuzzyMatch
210919,MIT,spdx_id,MapFuzzyMatch
1325045,MIT,spdx_id,MapFuzzyMatch
7092223,ISO-permission,spdx_id,MapFuzzyMatch
1325060,MIT,spdx_id,MapFuzzyMatch
5978123,MIT,spdx_id,MapFuzzyMatch
276496,ISO-permission,spdx_id,MapFuzzyMatch
3553300,LGPL-2.1,spdx_id,MapFuzzyMatch
6371350,GPL-3.0,spdx_id,MapFuzzyMatch
5978135,ISO-permission,spdx_id,MapFuzzyMatch
6699037,MIT,spdx_id,MapFuzzyMatch
1783838,copyleft-next-0.3.0,spdx_id,MapFuzzyMatch
5978145,ISO-permission,spdx_id,MapFuzzyMatch
735266,CC-BY-3.0,spdx_id,MapFuzzyMatch
5847078,MIT,spdx_id,MapFuzzyMatch
538665,BSD-3-Clause-No-Nuclear-License,spdx_id,MapFuzzyMatch
7419953,MIT,spdx_id,MapFuzzyMatch
3487801,CC-BY-NC-ND-4.0,spdx_id,MapFuzzyMatch
1718330,BUSL-1.1,spdx_id,MapExactID
735300,Apache-2.0,spdx_id,MapFuzzyMatch
2570309,SNIA,spdx_id,MapFuzzyMatch
735310,Apache-2.0,spdx_id,MapFuzzyMatch
1849427,BUSL-1.1,spdx_id,MapFuzzyMatch
997464,MIT,spdx_id,MapFuzzyMatch
6371417,MIT,spdx_id,MapFuzzyMatch
6305889,MIT,spdx_id,MapFuzzyMatch
5191782,ISO-permission,spdx_id,MapFuzzyMatch
1325159,MITNFA,spdx_id,MapExactID
14442,CC-BY-NC-ND-4.0,spdx_id,MapExactID
1325166,ISO-permission,spdx_id,MapFuzzyMatch
1718384,MIT,spdx_id,MapFuzzyMatch
5191798,ISO-permission,spdx_id,MapFuzzyMatch
3881083,MIT,spdx_id,MapFuzzyMatch
1587334,PostgreSQL,spdx_id,MapExactID
6371462,BSD-1-Clause,spdx_id,MapFuzzyMatch
5978254,Apache-2.0,spdx_id,MapFuzzyMatch
7092369,MIT,spdx_id,MapFuzzyMatch
1587352,MIT,spdx_id,MapFuzzyMatch
735387,Apache-2.0,spdx_id,MapExactMatch
3029148,Apache-1.0,spdx_id,MapFuzzyMatch
3946655,LGPL-3.0,spdx_id,MapFuzzyMatch
14500,AGPL-3.0,spdx_id,MapFuzzyMatch
3487912,MIT,spdx_id,MapFuzzyMatch
1587369,MIT,spdx_id,MapFuzzyMatch
669866,MIT,spdx_id,MapFuzzyMatch
2308265,ISO-permission,spdx_id,MapFuzzyMatch
4405419,MIT,spdx_id,MapFuzzyMatch
538814,MIT,spdx_id,MapFuzzyMatch
2635970,Apache-1.0,spdx_id,MapFuzzyMatch
407757,MIT,spdx_id,MapFuzzyMatch
276687,CC-BY-4.0,spdx_id,MapFuzzyMatch
735440,Apache-2.0,spdx_id,MapFuzzyMatch
2701526,MIT,spdx_id,MapFuzzyMatch
14571,EUPL-1.1,spdx_id,MapFuzzyMatch
5781745,ISO-permission,spdx_id,MapFuzzyMatch
342262,ISO-permission,spdx_id,MapFuzzyMatch
5781758,Apache-2.0,spdx_id,MapFuzzyMatch
5978371,Apache-2.0,spdx_id,MapFuzzyMatch
5978373,Zlib,spdx_id,MapFuzzyMatch
4077831,MIT,spdx_id,MapFuzzyMatch
4077835,copyleft-next-0.3.0,spdx_id,MapFuzzyMatch
6961421,MIT,spdx_id,MapFuzzyMatch
5257497,GPL-1.0,spdx_id,MapFuzzyMatch
407836,MIT,spdx_id,MapFuzzyMatch
1128738,Apache-1.0,spdx_id,MapFuzzyMatch
407860,ISO-permission,spdx_id,MapFuzzyMatch
6371636,Xnet,spdx_id,MapFuzzyMatch
5191996,MIT,spdx_id,MapFuzzyMatch
7092540,MIT,spdx_id,MapFuzzyMatch
3160406,MIT,spdx_id,MapFuzzyMatch
6175064,MIT,spdx_id,MapFuzzyMatch
3619162,MIT,spdx_id,MapFuzzyMatch
670047,MIT,spdx_id,MapFuzzyMatch
4077926,Apache-1.0,spdx_id,MapFuzzyMatch
3225959,MIT,spdx_id,MapFuzzyMatch
4536686,MIT,spdx_id,MapFuzzyMatch
473455,ISO-permission,spdx_id,MapFuzzyMatch
1325427,MIT,spdx_id,MapFuzzyMatch
14708,AGPL-3.0,spdx_id,MapExactID
866681,MIT,spdx_id,MapFuzzyMatch
342396,ISO-permission,spdx_id,MapFuzzyMatch
1587580,MIT,spdx_id,MapFuzzyMatch
3225983,BSD-1-Clause,spdx_id,MapFuzzyMatch
2242945,MIT,spdx_id,MapFuzzyMatch
539011,BSD-1-Clause,spdx_id,MapFuzzyMatch
2963849,GPL-3.0,spdx_id,MapFuzzyMatch
3029387,GPL-3.0,spdx_id,MapFuzzyMatch
539021,BSD-1-Clause,spdx_id,MapFuzzyMatch
1587606,MIT,spdx_id,MapFuzzyMatch
3946912,MIT,spdx_id,MapFuzzyMatch
3553700,ISO-permission,spdx_id,MapFuzzyMatch
1718693,MIT,spdx_id,MapFuzzyMatch
145831,GPL-1.0,spdx_id,MapFuzzyMatch
2046378,MIT,spdx_id,MapFuzzyMatch
5519788,Apache-1.0,spdx_id,MapFuzzyMatch
7223737,ISO-permission,spdx_id,MapFuzzyMatch
5257660,MIT,spdx_id,MapFuzzyMatch
5978560,Apache-2.0,spdx_id,MapFuzzyMatch
2636225,GPL-3.0,spdx_id,MapFuzzyMatch
276932,MIT,spdx_id,MapFuzzyMatch
735687,OSL-1.1,spdx_id,MapFuzzyMatch
5061071,MIT,spdx_id,MapFuzzyMatch
342480,BSD-3-Clause,spdx_id,MapFuzzyMatch
1718742,EPL-2.0,spdx_id,MapExactMatch
5388762,MIT,spdx_id,MapFuzzyMatch
276955,MIT,spdx_id,MapFuzzyMatch
2963932,ANTLR-PD,spdx_id,MapFuzzyMatch
5847518,MIT,spdx_id,MapFuzzyMatch
1063407,Apache-1.0,spdx_id,MapFuzzyMatch
